Timestamp,Level,Source_IP,Message
2025-07-01 09:43:37,INFO,33.194.83.141,File access: /var/www/contact.html
2025-07-01 09:43:41,INFO,170.159.181.138,User 'api-service' logged out
2025-07-01 09:44:23,INFO,149.55.246.234,GET /home HTTP/1.1 200 2048 - Mozilla/5.0
2025-07-01 09:44:45,INFO,144.7.148.255,Session refreshed for user 'bob'
2025-07-01 09:44:54,INFO,138.231.157.12,File access: /var/www/app.js
2025-07-01 09:46:11,INFO,66.4.102.134,User 'alice' logged out
2025-07-01 09:47:02,INFO,73.202.174.32,User 'api-service' logged out
2025-07-01 09:48:35,INFO,18.245.178.215,GET /about.html HTTP/1.1 304 1245 - curl/7.88.1
2025-07-01 09:48:53,INFO,170.159.181.138,GET /dashboard HTTP/1.1 302 4096 - Chrome/120.0
2025-07-01 09:49:19,INFO,156.74.206.81,Session refreshed for user 'api-service'
2025-07-01 09:49:29,INFO,49.90.24.165,User 'alice' logged out
2025-07-01 09:50:09,INFO,12.168.183.24,Session refreshed for user 'charlie'
2025-07-01 09:50:50,INFO,23.167.58.159,GET /about.html HTTP/1.1 304 4096 - curl/7.88.1
2025-07-01 09:51:03,INFO,170.159.181.138,File access: /var/www/app.js
2025-07-01 09:51:10,INFO,91.240.195.10,User 'alice' logged out
2025-07-01 09:51:50,INFO,31.125.13.122,Successful login for user 'bob'
2025-07-01 09:51:57,INFO,47.57.252.194,GET /home HTTP/1.1 200 2048 - Mozilla/5.0
2025-07-01 09:52:30,INFO,172.13.180.107,Successful login for user 'charlie'
2025-07-01 09:54:09,INFO,14.90.194.158,POST /api/data HTTP/1.1 200 4096 - python-requests/2.31
2025-07-01 09:54:10,INFO,30.172.64.204,GET /about.html HTTP/1.1 304 5321 - curl/7.88.1
2025-07-01 09:54:34,INFO,219.206.82.70,GET /about.html HTTP/1.1 304 4096 - curl/7.88.1
2025-07-01 09:54:46,INFO,170.159.181.138,File access: /var/www/main.css
2025-07-01 09:55:09,INFO,170.159.181.138,POST /api/data HTTP/1.1 200 4096 - python-requests/2.31
2025-07-01 09:55:25,INFO,170.159.181.138,User 'alice' logged out
2025-07-01 09:56:46,INFO,92.126.222.176,POST /api/data HTTP/1.1 200 1245 - python-requests/2.31
2025-07-01 09:56:51,INFO,175.123.9.5,Session refreshed for user 'alice'
2025-07-01 09:58:45,INFO,47.182.83.166,POST /api/data HTTP/1.1 200 0 - python-requests/2.31
2025-07-01 09:58:46,INFO,167.203.86.77,Session refreshed for user 'admin'
2025-07-01 09:59:20,INFO,142.255.156.39,GET /home HTTP/1.1 200 5321 - Mozilla/5.0
2025-07-01 09:59:58,INFO,200.197.125.80,GET /home HTTP/1.1 200 2048 - Mozilla/5.0
2025-07-01 10:01:55,INFO,170.159.181.138,Session refreshed for user 'api-service'
2025-07-01 10:02:25,INFO,163.217.131.121,GET /dashboard HTTP/1.1 302 0 - Chrome/120.0
2025-07-01 10:03:07,INFO,170.159.181.138,Successful login for user 'alice'
2025-07-01 10:03:29,INFO,170.159.181.138,GET /home HTTP/1.1 200 1245 - Mozilla/5.0
2025-07-01 10:03:44,INFO,173.15.239.120,Successful login for user 'bob'
2025-07-01 10:04:07,INFO,158.38.249.65,Successful login for user 'charlie'
2025-07-01 10:04:50,INFO,162.195.178.64,POST /api/data HTTP/1.1 200 1245 - python-requests/2.31
2025-07-01 10:05:29,INFO,103.115.48.146,Successful login for user 'api-service'
2025-07-01 10:05:43,INFO,29.183.119.174,GET /dashboard HTTP/1.1 302 1245 - Chrome/120.0
2025-07-01 10:07:47,INFO,82.156.220.45,File access: /var/www/main.css
2025-07-01 10:08:49,INFO,97.58.49.34,File access: /var/www/app.js
2025-07-01 10:09:01,INFO,199.135.32.184,GET /home HTTP/1.1 200 5321 - Mozilla/5.0
2025-07-01 10:09:31,INFO,157.2.93.198,POST /api/data HTTP/1.1 200 1245 - python-requests/2.31
2025-07-01 10:09:34,INFO,42.63.228.177,User 'testuser' logged out
2025-07-01 10:09:52,INFO,16.192.174.244,File access: /var/www/app.js
2025-07-01 10:09:53,INFO,64.30.205.226,File access: /var/www/main.css
2025-07-01 10:09:56,INFO,178.31.154.63,File access: /var/www/index.html
2025-07-01 10:10:03,INFO,194.92.180.170,File access: /var/www/contact.html
2025-07-01 10:11:36,INFO,36.57.240.27,GET /about.html HTTP/1.1 304 5321 - curl/7.88.1
2025-07-01 10:14:02,INFO,170.159.181.138,POST /api/data HTTP/1.1 200 5321 - python-requests/2.31
2025-07-01 10:14:38,INFO,161.190.56.110,GET /dashboard HTTP/1.1 302 5321 - Chrome/120.0
2025-07-01 10:15:26,INFO,210.211.96.111,GET /home HTTP/1.1 200 2048 - Mozilla/5.0
2025-07-01 10:16:07,INFO,82.74.177.156,File access: /var/www/app.js
2025-07-01 10:16:43,INFO,33.238.50.128,Session refreshed for user 'admin'
2025-07-01 10:16:56,INFO,66.140.168.125,POST /api/data HTTP/1.1 200 2048 - python-requests/2.31
2025-07-01 10:18:31,INFO,213.29.44.116,GET /dashboard HTTP/1.1 302 4096 - Chrome/120.0
2025-07-01 10:19:43,INFO,76.251.70.204,Successful login for user 'api-service'
2025-07-01 10:20:49,INFO,12.56.205.40,File access: /var/www/main.css
2025-07-01 10:21:27,INFO,213.248.243.40,File access: /var/www/contact.html
2025-07-01 10:21:36,INFO,170.159.181.138,GET /about.html HTTP/1.1 304 0 - curl/7.88.1
2025-07-01 10:21:59,INFO,166.9.89.51,POST /api/data HTTP/1.1 200 4096 - python-requests/2.31
2025-07-01 10:22:24,INFO,204.96.232.46,GET /dashboard HTTP/1.1 302 2048 - Chrome/120.0
2025-07-01 10:22:38,INFO,90.60.107.141,Session refreshed for user 'testuser'
2025-07-01 10:23:09,INFO,204.139.89.112,GET /dashboard HTTP/1.1 302 1245 - Chrome/120.0
2025-07-01 10:24:00,INFO,170.159.181.138,Session refreshed for user 'bob'
2025-07-01 10:24:27,INFO,192.98.222.221,GET /home HTTP/1.1 200 2048 - Mozilla/5.0
2025-07-01 10:25:39,INFO,174.4.11.104,GET /about.html HTTP/1.1 304 2048 - curl/7.88.1
2025-07-01 10:25:47,INFO,55.145.115.93,Session refreshed for user 'bob'
2025-07-01 10:26:05,INFO,60.53.29.57,GET /dashboard HTTP/1.1 302 1245 - Chrome/120.0
2025-07-01 10:27:24,INFO,87.190.17.61,GET /home HTTP/1.1 200 1245 - Mozilla/5.0
2025-07-01 10:27:24,INFO,221.236.3.2,Session refreshed for user 'testuser'
2025-07-01 10:27:44,INFO,170.159.181.138,GET /about.html HTTP/1.1 304 1245 - curl/7.88.1
2025-07-01 10:28:08,INFO,121.53.6.39,Session refreshed for user 'charlie'
2025-07-01 10:28:24,INFO,124.139.20.59,Session refreshed for user 'bob'
2025-07-01 10:28:44,INFO,171.1.3.183,User 'bob' logged out
2025-07-01 10:28:59,INFO,37.211.24.143,GET /dashboard HTTP/1.1 302 4096 - Chrome/120.0
2025-07-01 10:29:07,INFO,25.143.199.122,Successful login for user 'bob'
2025-07-01 10:29:18,INFO,170.159.181.138,File access: /var/www/main.css
2025-07-01 10:29:37,INFO,139.183.104.235,GET /dashboard HTTP/1.1 302 0 - Chrome/120.0
2025-07-01 10:29:48,INFO,108.34.188.63,GET /home HTTP/1.1 200 1245 - Mozilla/5.0
2025-07-01 10:30:48,INFO,50.142.88.177,GET /about.html HTTP/1.1 304 2048 - curl/7.88.1
2025-07-01 10:32:24,INFO,71.38.17.56,GET /home HTTP/1.1 200 1245 - Mozilla/5.0
2025-07-01 10:32:37,INFO,70.205.95.122,File access: /var/www/index.html
2025-07-01 10:33:08,INFO,41.220.95.76,Successful login for user 'alice'
2025-07-01 10:33:14,INFO,140.213.20.3,File access: /var/www/contact.html
2025-07-01 10:33:47,INFO,170.159.181.138,GET /dashboard HTTP/1.1 302 5321 - Chrome/120.0
2025-07-01 10:34:07,INFO,164.142.99.216,GET /about.html HTTP/1.1 304 0 - curl/7.88.1
2025-07-01 10:34:18,INFO,80.246.44.200,Successful login for user 'alice'
2025-07-01 10:34:40,INFO,221.62.200.153,GET /dashboard HTTP/1.1 302 5321 - Chrome/120.0
2025-07-01 10:35:53,INFO,170.159.181.138,GET /home HTTP/1.1 200 5321 - Mozilla/5.0
2025-07-01 10:35:57,INFO,143.44.120.171,Session refreshed for user 'testuser'
2025-07-01 10:36:08,INFO,121.59.208.115,Successful login for user 'bob'
2025-07-01 10:36:19,INFO,133.43.182.163,POST /api/data HTTP/1.1 200 2048 - python-requests/2.31
2025-07-01 10:36:39,INFO,139.17.249.234,GET /home HTTP/1.1 200 4096 - Mozilla/5.0
2025-07-01 10:37:04,INFO,180.232.8.103,Successful login for user 'bob'
2025-07-01 10:37:39,INFO,163.91.76.209,GET /home HTTP/1.1 200 5321 - Mozilla/5.0
2025-07-01 10:39:06,INFO,170.159.181.138,File access: /var/www/main.css
2025-07-01 10:39:06,INFO,170.159.181.138,User 'charlie' logged out
2025-07-01 10:39:42,INFO,170.159.181.138,Session refreshed for user 'alice'
2025-07-01 10:39:45,INFO,16.171.172.219,User 'api-service' logged out
2025-07-01 10:40:22,INFO,6.218.217.21,Successful login for user 'testuser'
2025-07-01 10:40:27,INFO,59.227.95.21,POST /api/data HTTP/1.1 200 0 - python-requests/2.31
2025-07-01 10:40:34,INFO,170.159.181.138,Successful login for user 'admin'
2025-07-01 10:40:47,INFO,121.159.121.219,POST /api/data HTTP/1.1 200 4096 - python-requests/2.31
2025-07-01 10:41:39,INFO,144.137.168.56,File access: /var/www/index.html
2025-07-01 10:42:13,INFO,221.60.161.248,GET /dashboard HTTP/1.1 302 2048 - Chrome/120.0
2025-07-01 10:42:17,INFO,48.254.183.49,GET /dashboard HTTP/1.1 302 2048 - Chrome/120.0
2025-07-01 10:42:30,INFO,81.104.65.15,GET /dashboard HTTP/1.1 302 5321 - Chrome/120.0
2025-07-01 10:45:05,INFO,170.159.181.138,GET /about.html HTTP/1.1 304 4096 - curl/7.88.1
2025-07-01 10:45:08,INFO,81.85.195.81,Successful login for user 'bob'
2025-07-01 10:45:42,INFO,214.227.22.237,Successful login for user 'alice'
2025-07-01 10:46:25,INFO,88.159.73.144,GET /home HTTP/1.1 200 1245 - Mozilla/5.0
2025-07-01 10:47:42,INFO,170.159.181.138,Successful login for user 'testuser'
2025-07-01 10:47:48,INFO,115.101.16.97,User 'alice' logged out
2025-07-01 10:48:02,INFO,20.208.127.13,Session refreshed for user 'testuser'
2025-07-01 10:49:21,INFO,72.121.159.106,Successful login for user 'bob'
2025-07-01 10:51:41,INFO,71.254.194.4,File access: /var/www/contact.html
2025-07-01 10:51:44,INFO,13.19.139.244,GET /home HTTP/1.1 200 2048 - Mozilla/5.0
2025-07-01 10:52:39,INFO,69.198.216.113,GET /dashboard HTTP/1.1 302 4096 - Chrome/120.0
2025-07-01 10:53:13,INFO,118.103.5.126,GET /home HTTP/1.1 200 5321 - Mozilla/5.0
2025-07-01 10:53:27,INFO,20.190.20.73,POST /api/data HTTP/1.1 200 5321 - python-requests/2.31
2025-07-01 10:53:33,INFO,22.56.152.118,Successful login for user 'api-service'
2025-07-01 10:53:39,INFO,119.203.122.115,POST /api/data HTTP/1.1 200 5321 - python-requests/2.31
2025-07-01 10:53:53,INFO,170.159.181.138,GET /about.html HTTP/1.1 304 2048 - curl/7.88.1
2025-07-01 10:54:07,INFO,205.44.131.244,GET /about.html HTTP/1.1 304 2048 - curl/7.88.1
2025-07-01 10:54:36,INFO,190.83.137.193,POST /api/data HTTP/1.1 200 2048 - python-requests/2.31
2025-07-01 10:55:10,INFO,38.166.152.243,GET /home HTTP/1.1 200 0 - Mozilla/5.0
2025-07-01 10:55:30,INFO,109.61.27.123,GET /home HTTP/1.1 200 5321 - Mozilla/5.0
2025-07-01 10:55:46,INFO,154.102.207.76,GET /dashboard HTTP/1.1 302 4096 - Chrome/120.0
2025-07-01 10:56:31,INFO,184.128.36.199,User 'bob' logged out
2025-07-01 10:56:40,INFO,36.128.111.6,GET /about.html HTTP/1.1 304 1245 - curl/7.88.1
2025-07-01 10:56:56,INFO,172.112.124.188,POST /api/data HTTP/1.1 200 4096 - python-requests/2.31
2025-07-01 10:57:08,INFO,170.159.181.138,File access: /var/www/contact.html
2025-07-01 10:57:29,INFO,46.182.92.141,GET /home HTTP/1.1 200 5321 - Mozilla/5.0
2025-07-01 10:59:28,INFO,41.108.19.45,GET /home HTTP/1.1 200 1245 - Mozilla/5.0
2025-07-01 10:59:50,INFO,163.209.25.68,User 'bob' logged out
2025-07-01 11:00:26,INFO,122.242.32.22,User 'testuser' logged out
2025-07-01 11:01:28,INFO,123.19.243.169,GET /dashboard HTTP/1.1 302 2048 - Chrome/120.0
2025-07-01 11:01:30,INFO,173.235.128.123,GET /about.html HTTP/1.1 304 2048 - curl/7.88.1
2025-07-01 11:02:18,INFO,88.102.15.16,Session refreshed for user 'bob'
2025-07-01 11:02:39,INFO,170.159.181.138,GET /about.html HTTP/1.1 304 4096 - curl/7.88.1
2025-07-01 11:04:29,INFO,123.24.175.30,File access: /var/www/app.js
2025-07-01 11:05:11,INFO,170.159.181.138,User 'admin' logged out
2025-07-01 11:05:16,INFO,201.240.184.132,GET /home HTTP/1.1 200 1245 - Mozilla/5.0
2025-07-01 11:05:26,INFO,85.26.202.180,Session refreshed for user 'bob'
2025-07-01 11:05:40,INFO,94.111.173.186,File access: /var/www/main.css
2025-07-01 11:05:51,INFO,62.224.179.86,POST /api/data HTTP/1.1 200 5321 - python-requests/2.31
2025-07-01 11:05:58,INFO,170.159.181.138,GET /dashboard HTTP/1.1 302 5321 - Chrome/120.0
2025-07-01 11:07:29,INFO,38.2.136.4,GET /about.html HTTP/1.1 304 5321 - curl/7.88.1
2025-07-01 11:07:41,INFO,154.81.43.64,File access: /var/www/app.js
2025-07-01 11:08:06,INFO,77.68.134.209,POST /api/data HTTP/1.1 200 4096 - python-requests/2.31
2025-07-01 11:08:11,INFO,170.159.181.138,GET /dashboard HTTP/1.1 302 4096 - Chrome/120.0
2025-07-01 11:09:38,INFO,59.246.1.242,GET /dashboard HTTP/1.1 302 1245 - Chrome/120.0
2025-07-01 11:09:47,INFO,211.192.215.240,GET /dashboard HTTP/1.1 302 1245 - Chrome/120.0
2025-07-01 11:10:03,INFO,44.220.6.233,GET /about.html HTTP/1.1 304 2048 - curl/7.88.1
2025-07-01 11:10:08,INFO,170.159.181.138,Successful login for user 'api-service'
2025-07-01 11:10:39,INFO,2.92.108.27,GET /home HTTP/1.1 200 4096 - Mozilla/5.0
2025-07-01 11:11:18,INFO,25.197.22.48,User 'admin' logged out
2025-07-01 11:11:32,INFO,35.82.161.88,GET /home HTTP/1.1 200 1245 - Mozilla/5.0
2025-07-01 11:11:42,INFO,147.90.181.51,Session refreshed for user 'charlie'
2025-07-01 11:13:17,INFO,128.153.94.156,Successful login for user 'bob'
2025-07-01 11:13:27,INFO,74.44.168.149,File access: /var/www/app.js
2025-07-01 11:14:51,INFO,170.159.181.138,GET /dashboard HTTP/1.1 302 2048 - Chrome/120.0
2025-07-01 11:15:03,INFO,170.159.181.138,GET /home HTTP/1.1 200 0 - Mozilla/5.0
2025-07-01 11:16:16,INFO,189.245.249.218,GET /about.html HTTP/1.1 304 5321 - curl/7.88.1
2025-07-01 11:16:45,INFO,211.151.224.80,GET /home HTTP/1.1 200 4096 - Mozilla/5.0
2025-07-01 11:17:04,INFO,170.159.181.138,User 'alice' logged out
2025-07-01 11:17:47,INFO,194.62.13.110,GET /about.html HTTP/1.1 304 0 - curl/7.88.1
2025-07-01 11:19:07,INFO,163.241.248.121,Successful login for user 'bob'
2025-07-01 11:19:13,INFO,170.159.181.138,Successful login for user 'testuser'
2025-07-01 11:19:24,INFO,22.198.105.54,File access: /var/www/index.html
2025-07-01 11:19:28,INFO,170.159.181.138,User 'charlie' logged out
2025-07-01 11:19:46,INFO,13.44.183.99,GET /dashboard HTTP/1.1 302 1245 - Chrome/120.0
2025-07-01 11:20:42,INFO,170.159.181.138,GET /dashboard HTTP/1.1 302 0 - Chrome/120.0
2025-07-01 11:20:54,INFO,145.232.123.187,Successful login for user 'bob'
2025-07-01 11:21:22,INFO,58.231.135.133,User 'alice' logged out
2025-07-01 11:21:25,INFO,96.198.221.229,File access: /var/www/app.js
2025-07-01 11:21:49,INFO,68.18.194.24,POST /api/data HTTP/1.1 200 2048 - python-requests/2.31
2025-07-01 11:22:08,INFO,36.29.227.122,File access: /var/www/contact.html
2025-07-01 11:22:28,INFO,5.254.191.250,Successful login for user 'charlie'
2025-07-01 11:22:50,INFO,112.233.115.142,POST /api/data HTTP/1.1 200 4096 - python-requests/2.31
2025-07-01 11:24:08,INFO,52.237.144.126,Successful login for user 'alice'
2025-07-01 11:24:14,INFO,85.64.137.73,POST /api/data HTTP/1.1 200 1245 - python-requests/2.31
2025-07-01 11:25:42,INFO,170.159.181.138,Successful login for user 'api-service'
2025-07-01 11:25:43,INFO,215.205.125.66,Session refreshed for user 'alice'
2025-07-01 11:26:30,INFO,90.185.106.100,GET /home HTTP/1.1 200 2048 - Mozilla/5.0
2025-07-01 11:27:12,INFO,102.205.110.251,User 'admin' logged out
2025-07-01 11:27:43,INFO,183.151.235.136,GET /dashboard HTTP/1.1 302 4096 - Chrome/120.0
2025-07-01 11:28:19,INFO,19.108.91.218,Session refreshed for user 'charlie'
2025-07-01 11:28:20,INFO,168.146.150.254,Session refreshed for user 'admin'
2025-07-01 11:28:48,INFO,198.144.29.186,Session refreshed for user 'admin'
2025-07-01 11:29:07,INFO,128.149.214.169,POST /api/data HTTP/1.1 200 5321 - python-requests/2.31
2025-07-01 11:29:50,INFO,19.153.207.145,Successful login for user 'admin'
2025-07-01 11:30:56,INFO,167.51.245.93,File access: /var/www/main.css
2025-07-01 11:30:56,INFO,34.73.56.47,GET /home HTTP/1.1 200 0 - Mozilla/5.0
2025-07-01 11:31:56,INFO,35.29.222.242,Session refreshed for user 'admin'
2025-07-01 11:32:19,INFO,99.161.219.76,User 'api-service' logged out
2025-07-01 11:32:44,INFO,219.137.85.223,Session refreshed for user 'admin'
2025-07-01 11:33:17,INFO,58.10.219.16,Session refreshed for user 'testuser'
2025-07-01 11:34:01,INFO,140.236.162.151,GET /dashboard HTTP/1.1 302 0 - Chrome/120.0
2025-07-01 11:34:07,INFO,190.189.71.38,POST /api/data HTTP/1.1 200 0 - python-requests/2.31
2025-07-01 11:34:37,INFO,92.104.109.225,User 'alice' logged out
2025-07-01 11:35:23,INFO,36.236.153.143,Session refreshed for user 'api-service'
2025-07-01 11:35:44,INFO,170.159.181.138,Session refreshed for user 'alice'
2025-07-01 11:35:45,INFO,50.107.101.183,User 'bob' logged out
2025-07-01 11:36:21,INFO,203.0.188.0,GET /about.html HTTP/1.1 304 1245 - curl/7.88.1
2025-07-01 11:36:43,INFO,36.12.94.35,File access: /var/www/index.html
2025-07-01 11:37:14,INFO,220.40.69.85,GET /home HTTP/1.1 200 2048 - Mozilla/5.0
2025-07-01 11:37:17,INFO,151.189.190.186,GET /dashboard HTTP/1.1 302 1245 - Chrome/120.0
2025-07-01 11:37:21,INFO,161.143.133.158,GET /home HTTP/1.1 200 5321 - Mozilla/5.0
2025-07-01 11:37:40,INFO,74.29.96.197,GET /about.html HTTP/1.1 304 2048 - curl/7.88.1
2025-07-01 11:38:06,INFO,58.38.115.61,GET /home HTTP/1.1 200 0 - Mozilla/5.0
2025-07-01 11:38:42,INFO,170.159.181.138,GET /about.html HTTP/1.1 304 4096 - curl/7.88.1
2025-07-01 11:39:19,INFO,115.22.221.35,Successful login for user 'api-service'
2025-07-01 11:40:53,INFO,34.18.81.156,Session refreshed for user 'alice'
2025-07-01 11:42:04,INFO,35.125.18.1,POST /api/data HTTP/1.1 200 1245 - python-requests/2.31
2025-07-01 11:42:17,INFO,177.110.27.244,File access: /var/www/app.js
2025-07-01 11:42:21,INFO,171.64.14.148,POST /api/data HTTP/1.1 200 0 - python-requests/2.31
2025-07-01 11:42:22,INFO,128.240.155.5,GET /dashboard HTTP/1.1 302 2048 - Chrome/120.0
2025-07-01 11:42:41,INFO,34.28.184.137,File access: /var/www/main.css
2025-07-01 11:43:41,INFO,165.126.81.0,GET /about.html HTTP/1.1 304 4096 - curl/7.88.1
2025-07-01 11:44:12,INFO,170.159.181.138,Successful login for user 'bob'
2025-07-01 11:44:50,INFO,170.159.181.138,File access: /var/www/app.js
2025-07-01 11:45:00,INFO,170.159.181.138,GET /about.html HTTP/1.1 304 5321 - curl/7.88.1
2025-07-01 11:45:02,INFO,87.221.209.161,GET /dashboard HTTP/1.1 302 4096 - Chrome/120.0
2025-07-01 11:45:12,INFO,110.236.65.140,File access: /var/www/contact.html
2025-07-01 11:46:47,INFO,183.254.26.175,POST /api/data HTTP/1.1 200 2048 - python-requests/2.31
2025-07-01 11:47:25,INFO,144.239.189.96,GET /home HTTP/1.1 200 5321 - Mozilla/5.0
2025-07-01 11:47:32,INFO,170.159.181.138,Successful login for user 'testuser'
2025-07-01 11:48:58,INFO,20.187.215.116,GET /dashboard HTTP/1.1 302 2048 - Chrome/120.0
2025-07-01 11:49:17,INFO,183.27.135.71,POST /api/data HTTP/1.1 200 4096 - python-requests/2.31
2025-07-01 11:49:20,INFO,101.8.230.23,GET /dashboard HTTP/1.1 302 5321 - Chrome/120.0
2025-07-01 11:49:20,INFO,134.216.102.225,GET /about.html HTTP/1.1 304 4096 - curl/7.88.1
2025-07-01 11:49:41,INFO,159.224.125.216,User 'testuser' logged out
2025-07-01 11:50:00,INFO,9.235.153.196,Session refreshed for user 'api-service'
2025-07-01 11:51:31,INFO,26.94.109.164,GET /about.html HTTP/1.1 304 2048 - curl/7.88.1
2025-07-01 11:51:59,INFO,222.229.175.74,Session refreshed for user 'bob'
2025-07-01 11:52:12,INFO,132.27.114.137,Session refreshed for user 'bob'
2025-07-01 11:52:40,INFO,4.64.30.195,GET /home HTTP/1.1 200 2048 - Mozilla/5.0
2025-07-01 11:55:00,INFO,193.166.19.35,File access: /var/www/app.js
2025-07-01 11:55:46,INFO,32.212.246.203,POST /api/data HTTP/1.1 200 4096 - python-requests/2.31
2025-07-01 11:56:04,INFO,177.195.237.130,GET /about.html HTTP/1.1 304 2048 - curl/7.88.1
2025-07-01 11:57:10,INFO,170.159.181.138,Successful login for user 'bob'
2025-07-01 11:58:20,INFO,85.87.103.192,Session refreshed for user 'testuser'
2025-07-01 11:59:18,INFO,123.37.184.167,GET /home HTTP/1.1 200 5321 - Mozilla/5.0
2025-07-01 11:59:37,INFO,170.159.181.138,Session refreshed for user 'charlie'
2025-07-01 11:59:42,INFO,163.15.30.49,GET /dashboard HTTP/1.1 302 1245 - Chrome/120.0
2025-07-01 12:00:07,INFO,83.49.71.128,GET /dashboard HTTP/1.1 302 1245 - Chrome/120.0
2025-07-01 12:13:15,INFO,129.38.100.113,GET /about.html HTTP/1.1 304 2048 - curl/7.88.1
2025-07-01 12:15:42,INFO,153.196.106.127,User 'charlie' logged out
2025-07-01 12:20:55,INFO,78.197.28.189,Session refreshed for user 'api-service'
2025-07-01 12:24:09,INFO,148.204.191.110,Successful login for user 'api-service'
2025-07-01 12:27:26,INFO,175.4.49.18,User 'api-service' logged out
2025-07-01 12:32:19,INFO,88.188.189.208,GET /home HTTP/1.1 200 5321 - Mozilla/5.0
2025-07-01 12:32:49,INFO,133.10.87.131,User 'admin' logged out
2025-07-01 12:34:57,INFO,39.175.190.173,GET /home HTTP/1.1 200 1245 - Mozilla/5.0
2025-07-01 12:36:25,INFO,170.159.181.138,GET /home HTTP/1.1 200 1245 - Mozilla/5.0
2025-07-01 12:36:37,INFO,170.159.181.138,GET /home HTTP/1.1 200 0 - Mozilla/5.0
2025-07-01 12:55:59,INFO,6.208.19.16,GET /dashboard HTTP/1.1 302 0 - Chrome/120.0
2025-07-01 13:05:33,INFO,40.44.126.68,User 'admin' logged out
2025-07-01 13:06:21,INFO,158.77.242.231,Session refreshed for user 'bob'
2025-07-01 13:08:33,INFO,100.250.87.163,Successful login for user 'charlie'
2025-07-01 13:08:50,INFO,188.125.16.16,GET /about.html HTTP/1.1 304 2048 - curl/7.88.1
2025-07-01 13:14:02,INFO,162.122.55.74,POST /api/data HTTP/1.1 200 1245 - python-requests/2.31
2025-07-01 13:20:27,INFO,152.203.60.143,Successful login for user 'testuser'
2025-07-01 13:28:10,INFO,33.234.81.31,GET /about.html HTTP/1.1 304 4096 - curl/7.88.1
2025-07-01 13:33:15,INFO,170.159.181.138,POST /api/data HTTP/1.1 200 4096 - python-requests/2.31
2025-07-01 13:42:45,INFO,88.235.160.192,File access: /var/www/index.html
2025-07-01 13:44:02,INFO,95.117.204.105,Successful login for user 'alice'
2025-07-01 13:45:35,INFO,170.159.181.138,File access: /var/www/app.js
2025-07-01 13:47:09,INFO,84.50.140.27,GET /about.html HTTP/1.1 304 5321 - curl/7.88.1
2025-07-01 13:59:51,INFO,133.179.166.41,Session refreshed for user 'bob'
2025-07-01 14:03:36,INFO,170.159.181.138,POST /api/data HTTP/1.1 200 2048 - python-requests/2.31
2025-07-01 14:06:20,INFO,170.159.181.138,GET /home HTTP/1.1 200 2048 - Mozilla/5.0
2025-07-01 14:09:15,INFO,20.140.10.4,GET /about.html HTTP/1.1 304 2048 - curl/7.88.1
2025-07-01 14:14:38,INFO,136.242.128.92,Successful login for user 'api-service'
2025-07-01 14:23:58,INFO,40.27.105.63,POST /api/data HTTP/1.1 200 2048 - python-requests/2.31
2025-07-01 14:25:42,INFO,152.36.174.180,POST /api/data HTTP/1.1 200 1245 - python-requests/2.31
2025-07-01 14:31:34,INFO,19.145.245.136,User 'testuser' logged out
2025-07-01 14:37:50,INFO,170.159.181.138,Session refreshed for user 'admin'
2025-07-01 14:39:43,INFO,179.92.163.84,GET /about.html HTTP/1.1 304 5321 - curl/7.88.1
2025-07-01 14:42:23,INFO,200.138.60.215,GET /about.html HTTP/1.1 304 1245 - curl/7.88.1
2025-07-01 14:42:42,INFO,170.159.181.138,GET /home HTTP/1.1 200 0 - Mozilla/5.0
2025-07-01 14:44:35,INFO,56.32.196.229,GET /home HTTP/1.1 200 2048 - Mozilla/5.0
2025-07-01 14:46:20,INFO,33.177.158.158,File access: /var/www/main.css
2025-07-01 14:51:17,INFO,90.108.224.236,Successful login for user 'testuser'
2025-07-01 14:54:23,INFO,17.19.185.35,GET /about.html HTTP/1.1 304 1245 - curl/7.88.1
2025-07-01 15:09:47,INFO,82.187.100.239,POST /api/data HTTP/1.1 200 0 - python-requests/2.31
2025-07-01 15:11:21,INFO,158.60.210.254,POST /api/data HTTP/1.1 200 0 - python-requests/2.31
2025-07-01 15:11:50,INFO,75.229.24.72,Successful login for user 'testuser'
2025-07-01 15:18:58,INFO,94.105.218.234,Successful login for user 'bob'
2025-07-01 15:19:49,INFO,42.56.64.139,POST /api/data HTTP/1.1 200 2048 - python-requests/2.31
2025-07-01 15:27:14,INFO,40.225.10.129,POST /api/data HTTP/1.1 200 4096 - python-requests/2.31
2025-07-01 15:30:15,INFO,75.114.198.127,GET /home HTTP/1.1 200 5321 - Mozilla/5.0
2025-07-01 15:34:35,INFO,106.158.116.172,GET /about.html HTTP/1.1 304 1245 - curl/7.88.1
2025-07-01 15:48:35,INFO,160.41.120.57,Session refreshed for user 'bob'
2025-07-01 15:53:38,INFO,6.175.96.216,GET /home HTTP/1.1 200 0 - Mozilla/5.0
2025-07-01 15:57:47,INFO,14.90.201.121,User 'testuser' logged out
2025-07-01 15:59:25,INFO,184.196.218.202,POST /api/data HTTP/1.1 200 2048 - python-requests/2.31
2025-07-01 16:06:55,INFO,170.159.181.138,GET /home HTTP/1.1 200 1245 - Mozilla/5.0
2025-07-01 16:18:48,INFO,215.42.58.222,Session refreshed for user 'bob'
