timestamp,log_level,module,message,ip,http_status,http_method,path,user_agent,response_bytes
"2025-11-01 00:06:41,000",INFO,HTTP_ACCESS,"GET /dashboard status=302 bytes=1492 ip=192.168.1.111 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",192.168.1.111,302,GET,/dashboard,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",1492
"2025-11-01 00:06:42,000",INFO,HTTP_ACCESS,"GET /login status=200 bytes=17026 ip=172.16.1.77 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",172.16.1.77,200,GET,/login,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,17026
"2025-11-01 00:06:44,000",INFO,HTTP_ACCESS,"GET /assets/styles.css status=200 bytes=33740 ip=10.0.0.24 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",10.0.0.24,200,GET,/assets/styles.css,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",33740
"2025-11-01 00:06:46,000",INFO,HTTP_ACCESS,"GET /reports/daily status=302 bytes=3861 ip=192.168.1.216 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",192.168.1.216,302,GET,/reports/daily,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,3861
"2025-11-01 00:06:47,000",INFO,HTTP_ACCESS,"GET /status status=200 bytes=32645 ip=192.168.1.239 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",192.168.1.239,200,GET,/status,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",32645
"2025-11-01 00:06:49,000",INFO,HTTP_ACCESS,"GET /redirect status=302 bytes=996 ip=192.168.1.237 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",192.168.1.237,302,GET,/redirect,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",996
"2025-11-01 00:06:50,000",INFO,HTTP_ACCESS,"GET /assets/styles.css status=200 bytes=33057 ip=10.0.0.184 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",10.0.0.184,200,GET,/assets/styles.css,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",33057
"2025-11-01 00:06:53,000",INFO,HTTP_ACCESS,"GET /reports/daily status=302 bytes=3167 ip=172.16.0.38 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",172.16.0.38,302,GET,/reports/daily,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,3167
"2025-11-01 00:06:55,000",INFO,HTTP_ACCESS,"GET /api/health status=200 bytes=4308 ip=10.0.0.89 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",10.0.0.89,200,GET,/api/health,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",4308
"2025-11-01 00:06:56,000",INFO,HTTP_ACCESS,"GET / status=200 bytes=31065 ip=192.168.1.144 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",192.168.1.144,200,GET,/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,31065
"2025-11-01 00:06:59,000",INFO,HTTP_ACCESS,"GET /login status=304 bytes=0 ip=192.168.1.104 ua=""curl/8.2.1""",192.168.1.104,304,GET,/login,curl/8.2.1,0
"2025-11-01 00:07:01,000",INFO,HTTP_ACCESS,"GET /assets/app.js status=200 bytes=37496 ip=172.16.0.57 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",172.16.0.57,200,GET,/assets/app.js,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",37496
"2025-11-01 00:07:03,000",INFO,HTTP_ACCESS,"GET /reports/daily status=304 bytes=0 ip=172.16.0.6 ua=""curl/8.2.1""",172.16.0.6,304,GET,/reports/daily,curl/8.2.1,0
"2025-11-01 00:07:06,000",INFO,HTTP_ACCESS,"GET /redirect status=200 bytes=4968 ip=172.16.1.216 ua=""curl/8.2.1""",172.16.1.216,200,GET,/redirect,curl/8.2.1,4968
"2025-11-01 00:07:08,000",INFO,HTTP_ACCESS,"GET /index.html status=302 bytes=4095 ip=192.168.1.164 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",192.168.1.164,302,GET,/index.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",4095
"2025-11-01 00:07:10,000",INFO,HTTP_ACCESS,"GET /dashboard status=200 bytes=20091 ip=10.0.0.204 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",10.0.0.204,200,GET,/dashboard,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",20091
"2025-11-01 00:07:13,000",INFO,HTTP_ACCESS,"GET /reports/daily status=304 bytes=0 ip=192.168.1.198 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",192.168.1.198,304,GET,/reports/daily,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",0
"2025-11-01 00:07:15,000",INFO,HTTP_ACCESS,"GET /api/health status=200 bytes=14142 ip=172.16.1.99 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",172.16.1.99,200,GET,/api/health,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,14142
"2025-11-01 00:07:16,000",INFO,HTTP_ACCESS,"GET /login status=304 bytes=0 ip=192.168.1.145 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",192.168.1.145,304,GET,/login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",0
"2025-11-01 00:07:18,000",INFO,HTTP_ACCESS,"GET /redirect status=304 bytes=0 ip=192.168.1.111 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",192.168.1.111,304,GET,/redirect,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",0
"2025-11-01 00:07:19,000",INFO,HTTP_ACCESS,"GET / status=200 bytes=44001 ip=10.0.0.58 ua=""curl/8.2.1""",10.0.0.58,200,GET,/,curl/8.2.1,44001
"2025-11-01 00:07:21,000",INFO,HTTP_ACCESS,"GET /dashboard status=200 bytes=20151 ip=172.16.0.102 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",172.16.0.102,200,GET,/dashboard,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",20151
"2025-11-01 00:07:22,000",INFO,HTTP_ACCESS,"GET /dashboard status=304 bytes=0 ip=10.0.0.117 ua=""curl/8.2.1""",10.0.0.117,304,GET,/dashboard,curl/8.2.1,0
"2025-11-01 00:07:25,000",INFO,HTTP_ACCESS,"GET /status status=200 bytes=19095 ip=192.168.1.197 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",192.168.1.197,200,GET,/status,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",19095
"2025-11-01 00:07:28,000",INFO,HTTP_ACCESS,"GET /redirect status=302 bytes=4077 ip=10.0.0.136 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",10.0.0.136,302,GET,/redirect,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",4077
"2025-11-01 00:07:31,000",INFO,HTTP_ACCESS,"GET /assets/app.js status=200 bytes=6607 ip=172.16.0.248 ua=""curl/8.2.1""",172.16.0.248,200,GET,/assets/app.js,curl/8.2.1,6607
"2025-11-01 00:07:32,000",INFO,HTTP_ACCESS,"GET /assets/app.js status=200 bytes=30457 ip=172.16.1.88 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",172.16.1.88,200,GET,/assets/app.js,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,30457
"2025-11-01 00:07:35,000",INFO,HTTP_ACCESS,"GET /assets/app.js status=304 bytes=0 ip=172.16.0.75 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",172.16.0.75,304,GET,/assets/app.js,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,0
"2025-11-01 00:07:37,000",INFO,HTTP_ACCESS,"GET /status status=200 bytes=12627 ip=172.16.0.192 ua=""curl/8.2.1""",172.16.0.192,200,GET,/status,curl/8.2.1,12627
"2025-11-01 00:07:40,000",INFO,HTTP_ACCESS,"GET /api/health status=302 bytes=1187 ip=192.168.1.46 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",192.168.1.46,302,GET,/api/health,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,1187
"2025-11-01 00:07:41,000",INFO,HTTP_ACCESS,"GET /api/health status=302 bytes=2329 ip=192.168.1.173 ua=""curl/8.2.1""",192.168.1.173,302,GET,/api/health,curl/8.2.1,2329
"2025-11-01 00:07:43,000",INFO,HTTP_ACCESS,"GET /status status=200 bytes=13945 ip=192.168.1.177 ua=""curl/8.2.1""",192.168.1.177,200,GET,/status,curl/8.2.1,13945
"2025-11-01 00:07:46,000",INFO,HTTP_ACCESS,"GET /api/health status=200 bytes=49130 ip=192.168.1.177 ua=""curl/8.2.1""",192.168.1.177,200,GET,/api/health,curl/8.2.1,49130
"2025-11-01 00:07:49,000",INFO,HTTP_ACCESS,"GET /redirect status=302 bytes=2368 ip=192.168.1.41 ua=""curl/8.2.1""",192.168.1.41,302,GET,/redirect,curl/8.2.1,2368
"2025-11-01 00:07:50,000",INFO,HTTP_ACCESS,"POST /reports/daily status=200 bytes=43136 ip=172.16.1.45 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",172.16.1.45,200,POST,/reports/daily,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",43136
"2025-11-01 00:07:52,000",INFO,HTTP_ACCESS,"GET / status=304 bytes=0 ip=192.168.1.160 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",192.168.1.160,304,GET,/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",0
"2025-11-01 00:07:54,000",INFO,HTTP_ACCESS,"GET /dashboard status=302 bytes=2026 ip=172.16.0.71 ua=""curl/8.2.1""",172.16.0.71,302,GET,/dashboard,curl/8.2.1,2026
"2025-11-01 00:07:57,000",INFO,HTTP_ACCESS,"GET /dashboard status=302 bytes=1876 ip=10.0.0.173 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",10.0.0.173,302,GET,/dashboard,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",1876
"2025-11-01 00:07:59,000",INFO,HTTP_ACCESS,"POST /reports/daily status=200 bytes=1483 ip=192.168.1.18 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",192.168.1.18,200,POST,/reports/daily,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",1483
"2025-11-01 00:08:01,000",INFO,HTTP_ACCESS,"GET /assets/app.js status=200 bytes=42616 ip=172.16.0.135 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",172.16.0.135,200,GET,/assets/app.js,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",42616
"2025-11-01 00:08:02,000",INFO,HTTP_ACCESS,"GET /login status=304 bytes=0 ip=10.0.0.53 ua=""curl/8.2.1""",10.0.0.53,304,GET,/login,curl/8.2.1,0
"2025-11-01 00:08:03,000",INFO,HTTP_ACCESS,"GET /status status=200 bytes=39424 ip=172.16.0.146 ua=""curl/8.2.1""",172.16.0.146,200,GET,/status,curl/8.2.1,39424
"2025-11-01 00:08:05,000",INFO,HTTP_ACCESS,"GET /reports/daily status=200 bytes=38656 ip=192.168.1.43 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",192.168.1.43,200,GET,/reports/daily,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,38656
"2025-11-01 00:08:07,000",INFO,HTTP_ACCESS,"GET /login status=200 bytes=27665 ip=172.16.0.5 ua=""curl/8.2.1""",172.16.0.5,200,GET,/login,curl/8.2.1,27665
"2025-11-01 00:08:13,000",INFO,HTTP_ACCESS,"GET /dashboard status=200 bytes=24927 ip=172.16.0.5 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",172.16.0.5,200,GET,/dashboard,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,24927
"2025-11-01 00:08:15,000",INFO,HTTP_ACCESS,"GET / status=200 bytes=12402 ip=172.16.0.29 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",172.16.0.29,200,GET,/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",12402
"2025-11-01 00:08:17,000",INFO,HTTP_ACCESS,"GET /assets/app.js status=200 bytes=8030 ip=172.16.0.61 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",172.16.0.61,200,GET,/assets/app.js,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",8030
"2025-11-01 00:08:19,000",INFO,HTTP_ACCESS,"GET /assets/app.js status=200 bytes=19817 ip=10.0.0.38 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",10.0.0.38,200,GET,/assets/app.js,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",19817
"2025-11-01 00:08:24,000",INFO,HTTP_ACCESS,"GET /assets/app.js status=302 bytes=1369 ip=10.0.0.106 ua=""curl/8.2.1""",10.0.0.106,302,GET,/assets/app.js,curl/8.2.1,1369
"2025-11-01 00:08:25,000",INFO,HTTP_ACCESS,"GET /assets/styles.css status=200 bytes=35618 ip=172.16.1.92 ua=""curl/8.2.1""",172.16.1.92,200,GET,/assets/styles.css,curl/8.2.1,35618
"2025-11-01 00:08:26,000",INFO,HTTP_ACCESS,"POST /status status=302 bytes=1591 ip=172.16.1.40 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",172.16.1.40,302,POST,/status,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",1591
"2025-11-01 00:08:29,000",INFO,HTTP_ACCESS,"GET /dashboard status=200 bytes=47456 ip=10.0.0.14 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",10.0.0.14,200,GET,/dashboard,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",47456
"2025-11-01 00:08:32,000",INFO,HTTP_ACCESS,"GET /api/health status=200 bytes=20527 ip=10.0.0.81 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",10.0.0.81,200,GET,/api/health,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,20527
"2025-11-01 00:08:33,000",INFO,HTTP_ACCESS,"GET /login status=200 bytes=23516 ip=172.16.0.108 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",172.16.0.108,200,GET,/login,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,23516
"2025-11-01 00:08:35,000",INFO,HTTP_ACCESS,"GET /index.html status=200 bytes=32586 ip=172.16.1.123 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",172.16.1.123,200,GET,/index.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",32586
"2025-11-01 00:08:36,000",INFO,HTTP_ACCESS,"POST /reports/daily status=304 bytes=0 ip=192.168.1.23 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",192.168.1.23,304,POST,/reports/daily,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,0
"2025-11-01 00:08:38,000",INFO,HTTP_ACCESS,"GET /assets/app.js status=200 bytes=26079 ip=172.16.0.30 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",172.16.0.30,200,GET,/assets/app.js,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,26079
"2025-11-01 00:08:40,000",INFO,HTTP_ACCESS,"GET /index.html status=200 bytes=29862 ip=172.16.0.2 ua=""curl/8.2.1""",172.16.0.2,200,GET,/index.html,curl/8.2.1,29862
"2025-11-01 00:08:41,000",INFO,HTTP_ACCESS,"GET /login status=302 bytes=3574 ip=10.0.0.73 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",10.0.0.73,302,GET,/login,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,3574
"2025-11-01 00:08:42,000",INFO,HTTP_ACCESS,"GET /redirect status=302 bytes=2945 ip=172.16.1.193 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",172.16.1.193,302,GET,/redirect,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,2945
"2025-11-01 00:08:44,000",INFO,HTTP_ACCESS,"GET /redirect status=200 bytes=3451 ip=172.16.0.205 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",172.16.0.205,200,GET,/redirect,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",3451
"2025-11-01 00:08:45,000",INFO,HTTP_ACCESS,"GET / status=200 bytes=13584 ip=172.16.0.137 ua=""curl/8.2.1""",172.16.0.137,200,GET,/,curl/8.2.1,13584
"2025-11-01 00:08:46,000",INFO,HTTP_ACCESS,"POST /api/health status=201 bytes=0 ip=10.0.0.6 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",10.0.0.6,201,POST,/api/health,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,0
"2025-11-01 00:08:49,000",INFO,HTTP_ACCESS,"GET /api/health status=200 bytes=9980 ip=172.16.0.113 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",172.16.0.113,200,GET,/api/health,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",9980
"2025-11-01 00:08:50,000",INFO,HTTP_ACCESS,"GET /redirect status=200 bytes=34839 ip=192.168.1.187 ua=""curl/8.2.1""",192.168.1.187,200,GET,/redirect,curl/8.2.1,34839
"2025-11-01 00:08:51,000",INFO,HTTP_ACCESS,"GET /status status=304 bytes=0 ip=172.16.0.166 ua=""curl/8.2.1""",172.16.0.166,304,GET,/status,curl/8.2.1,0
"2025-11-01 00:08:52,000",INFO,HTTP_ACCESS,"GET /reports/daily status=200 bytes=20166 ip=10.0.0.193 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",10.0.0.193,200,GET,/reports/daily,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",20166
"2025-11-01 00:08:53,000",INFO,HTTP_ACCESS,"GET /login status=304 bytes=0 ip=192.168.1.163 ua=""curl/8.2.1""",192.168.1.163,304,GET,/login,curl/8.2.1,0
"2025-11-01 00:08:54,000",INFO,HTTP_ACCESS,"GET /status status=200 bytes=36880 ip=10.0.0.168 ua=""curl/8.2.1""",10.0.0.168,200,GET,/status,curl/8.2.1,36880
"2025-11-01 00:08:57,000",INFO,HTTP_ACCESS,"GET /assets/styles.css status=302 bytes=3882 ip=192.168.1.154 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",192.168.1.154,302,GET,/assets/styles.css,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,3882
"2025-11-01 00:08:59,000",INFO,HTTP_ACCESS,"GET /assets/styles.css status=200 bytes=2107 ip=172.16.0.94 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",172.16.0.94,200,GET,/assets/styles.css,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",2107
"2025-11-01 00:09:00,000",INFO,HTTP_ACCESS,"GET /reports/daily status=200 bytes=34794 ip=172.16.0.236 ua=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15""",172.16.0.236,200,GET,/reports/daily,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",34794
"2025-11-01 00:09:01,000",INFO,HTTP_ACCESS,"GET /redirect status=200 bytes=18322 ip=192.168.1.80 ua=""curl/8.2.1""",192.168.1.80,200,GET,/redirect,curl/8.2.1,18322
"2025-11-01 00:09:02,000",INFO,HTTP_ACCESS,"GET /reports/daily status=200 bytes=31406 ip=172.16.0.130 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",172.16.0.130,200,GET,/reports/daily,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,31406
"2025-11-01 00:09:04,000",INFO,HTTP_ACCESS,"GET /redirect status=304 bytes=0 ip=10.0.0.115 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",10.0.0.115,304,GET,/redirect,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",0
"2025-11-01 00:09:08,000",INFO,HTTP_ACCESS,"GET /reports/daily status=200 bytes=44561 ip=192.168.1.99 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",192.168.1.99,200,GET,/reports/daily,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",44561
"2025-11-01 00:09:10,000",INFO,HTTP_ACCESS,"GET /api/health status=200 bytes=3450 ip=172.16.0.26 ua=""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0""",172.16.0.26,200,GET,/api/health,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/119.0,3450
"2025-11-01 00:09:11,000",INFO,HTTP_ACCESS,"GET /index.html status=200 bytes=19250 ip=172.16.0.233 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",172.16.0.233,200,GET,/index.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",19250
"2025-11-01 00:09:12,000",INFO,HTTP_ACCESS,"GET /assets/styles.css status=304 bytes=0 ip=10.0.0.75 ua=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36""",10.0.0.75,304,GET,/assets/styles.css,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0 Safari/537.36",0
